Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,Heaves,Heaves,Unnamed: 30_level_0
15.0,Allan Houston,31.0,NYK,SG,82.0,82.0,3108.0,0.445,17.4,0.693,0.066,0.084,0.213,0.33,0.307,0.467,0.381,0.488,0.49,0.464,0.396,0.397,0.848,0.003,3.0,0.236,0.453,4.0,0.0,
16.0,Eric Snow,29.0,PHI,PG,82.0,82.0,3108.0,0.452,10.0,0.96,0.344,0.084,0.31,0.222,0.04,0.462,0.556,0.343,0.407,0.435,0.219,0.565,0.857,0.0,0.0,0.156,0.2,1.0,0.0,"DPOY-10,DEF2"
17.0,Paul Pierce,25.0,BOS,SG,79.0,79.0,3096.0,0.416,13.6,0.754,0.287,0.074,0.143,0.251,0.246,0.454,0.637,0.246,0.388,0.343,0.302,0.415,0.703,0.032,46.0,0.09,0.229,5.0,0.0,"MVP-11,AS,NBA3"
18.0,Shareef Abdur-Rahim,26.0,ATL,PF,81.0,81.0,3087.0,0.478,9.0,0.949,0.317,0.272,0.139,0.221,0.051,0.485,0.632,0.429,0.424,0.383,0.35,0.538,1.0,0.079,93.0,0.217,0.538,1.0,0.0,
19.0,Jason Terry,25.0,ATL,PG,81.0,81.0,3081.0,0.428,16.6,0.622,0.163,0.069,0.12,0.27,0.378,0.462,0.505,0.456,0.46,0.438,0.371,0.323,0.75,0.013,15.0,0.227,0.398,1.0,0.0,
20.0,Rashard Lewis,23.0,SEA,SF,77.0,77.0,3044.0,0.452,12.2,0.811,0.207,0.245,0.158,0.201,0.189,0.476,0.655,0.472,0.425,0.338,0.346,0.64,0.947,0.054,57.0,0.465,0.287,3.0,0.0,
21.0,Cuttino Mobley,27.0,HOU,SG,73.0,73.0,3044.0,0.434,14.3,0.702,0.267,0.085,0.101,0.248,0.298,0.469,0.614,0.319,0.417,0.385,0.352,0.365,0.938,0.036,38.0,0.324,0.408,4.0,1.0,
22.0,Michael Jordan,39.0,WAS,SF,82.0,67.0,3031.0,0.445,13.8,0.964,0.138,0.088,0.303,0.435,0.036,0.45,0.614,0.363,0.439,0.424,0.291,0.508,0.875,0.014,21.0,0.127,0.429,0.0,0.0,AS
23.0,Jason Kidd,29.0,NJN,PG,80.0,80.0,2989.0,0.414,14.9,0.703,0.239,0.051,0.132,0.281,0.297,0.445,0.576,0.429,0.366,0.374,0.341,0.36,0.833,0.002,2.0,0.184,0.309,3.0,0.0,"MVP-9,AS,NBA2,DEF2"
24.0,Tracy McGrady,23.0,ORL,SG,75.0,74.0,2954.0,0.457,14.4,0.753,0.259,0.068,0.097,0.33,0.247,0.481,0.586,0.398,0.423,0.431,0.386,0.317,0.503,0.046,79.0,0.047,0.286,1.0,0.0,"MVP-4,AS,NBA1"
25.0,Morris Peterson,25.0,TOR,SF,82.0,80.0,2949.0,0.392,14.9,0.679,0.242,0.091,0.104,0.241,0.321,0.418,0.596,0.347,0.268,0.332,0.337,0.561,0.819,0.023,22.0,0.331,0.421,4.0,0.0,
26.0,Pau Gasol,22.0,MEM,PF,82.0,82.0,2948.0,0.51,6.5,0.991,0.383,0.342,0.15,0.116,0.009,0.514,0.677,0.435,0.383,0.377,0.1,0.57,1.0,0.153,156.0,0.4,0.0,1.0,0.0,
27.0,Karl Malone,39.0,UTA,PF,81.0,81.0,2936.0,0.462,11.6,0.989,0.249,0.117,0.196,0.427,0.011,0.464,0.664,0.411,0.365,0.408,0.214,0.809,1.0,0.016,20.0,0.0,,0.0,0.0,
28.0,Andre Miller,26.0,LAC,PG,80.0,80.0,2913.0,0.406,11.2,0.884,0.26,0.208,0.25,0.166,0.116,0.432,0.556,0.378,0.379,0.383,0.213,0.268,0.783,0.003,2.0,0.083,0.333,10.0,0.0,
29.0,Ray Allen,27.0,2TM,SG,76.0,75.0,2880.0,0.439,15.7,0.609,0.165,0.127,0.185,0.132,0.391,0.478,0.613,0.37,0.492,0.394,0.377,0.327,0.796,0.02,25.0,0.242,0.364,4.0,0.0,
29.0,Ray Allen,27.0,MIL,SG,47.0,46.0,1683.0,0.437,15.8,0.613,0.161,0.123,0.202,0.127,0.387,0.463,0.612,0.303,0.475,0.412,0.395,0.412,0.805,0.017,14.0,0.228,0.31,3.0,0.0,
29.0,Ray Allen,27.0,SEA,SG,29.0,29.0,1197.0,0.441,15.5,0.604,0.171,0.132,0.161,0.139,0.396,0.5,0.615,0.459,0.522,0.372,0.351,0.213,0.782,0.023,11.0,0.261,0.431,1.0,0.0,
30.0,Richard Jefferson,22.0,NJN,SF,80.0,80.0,2879.0,0.501,8.9,0.974,0.436,0.127,0.097,0.314,0.026,0.507,0.657,0.388,0.341,0.399,0.25,0.673,0.833,0.138,111.0,0.292,0.143,0.0,0.0,
31.0,Ben Wallace,28.0,DET,C,73.0,73.0,2873.0,0.481,5.0,0.986,0.62,0.126,0.117,0.124,0.014,0.485,0.605,0.309,0.255,0.278,0.167,0.632,1.0,0.243,92.0,0.167,0.0,1.0,0.0,"MVP-8,DPOY-1,AS,NBA2,DEF1"
32.0,Gilbert Arenas,21.0,GSW,PG,82.0,82.0,2866.0,0.431,13.2,0.735,0.303,0.095,0.095,0.242,0.265,0.461,0.625,0.188,0.411,0.385,0.348,0.238,0.633,0.03,33.0,0.131,0.244,0.0,0.0,MIP-1
33.0,Jermaine O'Neal,24.0,IND,PF,77.0,76.0,2864.0,0.484,7.9,0.983,0.268,0.398,0.212,0.106,0.017,0.487,0.698,0.449,0.341,0.383,0.333,0.648,0.429,0.098,118.0,0.333,0.143,0.0,0.0,"AS,NBA3"
34.0,Latrell Sprewell,32.0,NYK,SF,74.0,73.0,2859.0,0.403,15.5,0.681,0.143,0.124,0.185,0.228,0.319,0.417,0.559,0.371,0.411,0.358,0.372,0.3,0.821,0.013,14.0,0.314,0.478,0.0,0.0,
35.0,Caron Butler,22.0,MIA,SF,78.0,78.0,2858.0,0.416,10.5,0.896,0.354,0.147,0.154,0.241,0.104,0.427,0.548,0.362,0.302,0.369,0.318,0.471,0.824,0.065,54.0,0.271,0.345,6.0,0.0,ROY-3
36.0,Derek Fisher,28.0,LAL,PG,82.0,82.0,2829.0,0.437,17.2,0.726,0.128,0.044,0.112,0.443,0.274,0.451,0.505,0.471,0.425,0.44,0.401,0.634,0.976,0.004,2.0,0.443,0.447,1.0,0.0,
37.0,Clifford Robinson,36.0,DET,PF,81.0,69.0,2825.0,0.398,14.4,0.723,0.156,0.205,0.161,0.2,0.277,0.422,0.534,0.474,0.311,0.369,0.336,0.593,0.954,0.011,10.0,0.158,0.317,2.0,1.0,
38.0,Tony Parker,20.0,SAS,PG,82.0,82.0,2774.0,0.464,12.0,0.767,0.295,0.195,0.074,0.203,0.233,0.503,0.646,0.507,0.351,0.344,0.337,0.259,0.829,0.003,3.0,0.181,0.364,2.0,0.0,
39.0,Desmond Mason,25.0,2TM,SF,80.0,40.0,2763.0,0.449,12.5,0.929,0.248,0.112,0.121,0.448,0.071,0.461,0.627,0.342,0.374,0.423,0.292,0.725,0.952,0.061,52.0,0.208,0.267,2.0,0.0,
39.0,Desmond Mason,25.0,SEA,SF,52.0,15.0,1811.0,0.436,14.1,0.918,0.199,0.115,0.109,0.493,0.082,0.449,0.677,0.312,0.384,0.404,0.291,0.735,1.0,0.055,33.0,0.127,0.143,1.0,0.0,
39.0,Desmond Mason,25.0,MIL,SF,28.0,25.0,952.0,0.474,11.0,0.951,0.34,0.106,0.143,0.363,0.049,0.483,0.571,0.405,0.36,0.472,0.294,0.708,0.8,0.071,19.0,0.471,0.375,1.0,0.0,
40.0,Jerry Stackhouse,28.0,WAS,SG,70.0,70.0,2747.0,0.409,13.9,0.796,0.197,0.12,0.204,0.275,0.204,0.439,0.637,0.347,0.371,0.388,0.29,0.474,0.845,0.036,42.0,0.376,0.272,0.0,0.0,
41.0,Juwan Howard,29.0,DEN,PF,77.0,77.0,2730.0,0.45,10.6,0.997,0.206,0.217,0.277,0.297,0.003,0.449,0.604,0.369,0.421,0.428,0.5,0.687,0.5,0.042,44.0,0.0,,1.0,0.0,
42.0,Steve Nash,28.0,DAL,PG,82.0,82.0,2711.0,0.465,12.8,0.759,0.259,0.154,0.152,0.195,0.241,0.482,0.625,0.386,0.408,0.424,0.413,0.189,0.613,0.0,0.0,0.082,0.591,0.0,0.0,"MVP-11,AS,NBA3"
43.0,Doug Christie,32.0,SAC,SG,80.0,80.0,2710.0,0.479,14.7,0.668,0.305,0.039,0.047,0.276,0.332,0.522,0.682,0.409,0.308,0.396,0.395,0.546,0.89,0.097,53.0,0.276,0.431,2.0,0.0,"DPOY-5,DEF1"
44.0,David Wesley,32.0,NOH,SG,73.0,73.0,2710.0,0.433,17.2,0.695,0.148,0.041,0.082,0.424,0.305,0.437,0.556,0.395,0.388,0.409,0.424,0.73,0.933,0.0,0.0,0.361,0.439,1.0,0.0,
45.0,Sam Cassell,33.0,MIL,PG,78.0,77.0,2700.0,0.47,14.1,0.86,0.131,0.114,0.352,0.262,0.14,0.487,0.605,0.496,0.479,0.436,0.362,0.351,0.847,0.0,0.0,0.227,0.432,3.0,0.0,
46.0,Jason Richardson,22.0,GSW,SG,82.0,82.0,2698.0,0.41,13.6,0.712,0.234,0.155,0.124,0.199,0.288,0.427,0.658,0.278,0.368,0.307,0.368,0.45,0.821,0.063,64.0,0.156,0.327,5.0,0.0,
47.0,Rasheed Wallace,28.0,POR,PF,74.0,74.0,2684.0,0.471,13.4,0.719,0.193,0.215,0.152,0.16,0.281,0.515,0.682,0.46,0.518,0.383,0.358,0.612,0.936,0.079,75.0,0.156,0.333,1.0,0.0,
48.0,Michael Finley,29.0,DAL,SF,69.0,69.0,2642.0,0.425,14.9,0.73,0.189,0.112,0.146,0.283,0.27,0.445,0.596,0.366,0.425,0.388,0.37,0.461,0.95,0.031,35.0,0.307,0.374,3.0,0.0,
49.0,Brian Grant,30.0,MIA,C,82.0,82.0,2641.0,0.509,9.2,1.0,0.362,0.139,0.18,0.318,0.0,0.509,0.657,0.415,0.393,0.447,,0.747,,0.065,36.0,,,0.0,0.0,
50.0,Richard Hamilton,24.0,DET,SG,82.0,82.0,2640.0,0.443,12.3,0.907,0.254,0.085,0.233,0.335,0.093,0.461,0.587,0.358,0.437,0.408,0.269,0.546,0.938,0.021,25.0,0.37,0.341,0.0,0.0,
51.0,Alvin Williams,28.0,TOR,PG,78.0,78.0,2638.0,0.438,15.1,0.839,0.145,0.127,0.147,0.42,0.161,0.458,0.542,0.391,0.466,0.447,0.329,0.362,0.458,0.0,0.0,0.062,0.556,0.0,0.0,
52.0,Kenyon Martin,25.0,NJN,PF,77.0,77.0,2628.0,0.47,7.6,0.96,0.409,0.258,0.127,0.166,0.04,0.481,0.664,0.384,0.336,0.294,0.209,0.66,0.889,0.17,170.0,0.233,0.2,2.0,0.0,DPOY-12
53.0,Chris Webber,29.0,SAC,PF,67.0,67.0,2622.0,0.461,11.1,0.985,0.237,0.226,0.129,0.393,0.015,0.465,0.647,0.383,0.395,0.425,0.238,0.584,1.0,0.056,69.0,0.0,,1.0,0.0,"MVP-10,AS,NBA2"
54.0,P.J. Brown,33.0,NOH,PF,78.0,78.0,2609.0,0.531,8.4,0.995,0.348,0.176,0.283,0.188,0.005,0.533,0.593,0.434,0.518,0.54,0.0,0.724,,0.05,28.0,0.0,,0.0,0.0,
55.0,Troy Hudson,26.0,MIN,PG,79.0,74.0,2600.0,0.428,16.2,0.722,0.188,0.051,0.089,0.393,0.278,0.452,0.533,0.286,0.435,0.439,0.365,0.41,0.753,0.001,1.0,0.128,0.235,2.0,1.0,
56.0,Glenn Robinson,30.0,ATL,SF,69.0,68.0,2591.0,0.432,14.7,0.789,0.105,0.144,0.313,0.228,0.211,0.456,0.55,0.4,0.454,0.451,0.342,0.586,0.978,0.009,10.0,0.171,0.4,2.0,0.0,
57.0,Pat Garrity,26.0,ORL,PF,81.0,53.0,2584.0,0.419,20.6,0.453,0.066,0.027,0.044,0.316,0.547,0.448,0.551,0.4,0.455,0.43,0.396,0.868,0.988,0.008,4.0,0.152,0.387,0.0,0.0,
58.0,Kurt Thomas,30.0,NYK,C,81.0,81.0,2577.0,0.483,9.6,0.997,0.228,0.264,0.308,0.197,0.003,0.483,0.573,0.502,0.435,0.429,0.667,0.776,1.0,0.008,8.0,0.0,,0.0,0.0,
59.0,Amar'e Stoudemire,20.0,PHO,PF,82.0,71.0,2570.0,0.472,4.1,0.988,0.558,0.32,0.089,0.02,0.012,0.476,0.579,0.376,0.27,0.118,0.2,0.554,0.5,0.193,140.0,0.3,0.333,4.0,0.0,ROY-1
60.0,Bruce Bowen,31.0,SAS,SF,82.0,82.0,2566.0,0.466,16.0,0.522,0.19,0.104,0.071,0.157,0.478,0.488,0.637,0.36,0.412,0.427,0.441,0.713,1.0,0.017,6.0,0.795,0.473,0.0,0.0,"DPOY-7,DEF2"
61.0,Matt Harpring,26.0,UTA,SF,78.0,69.0,2557.0,0.511,11.0,0.843,0.378,0.083,0.111,0.271,0.157,0.529,0.705,0.259,0.416,0.413,0.413,0.82,0.985,0.01,10.0,0.363,0.414,0.0,0.0,
62.0,Derek Anderson,28.0,POR,PG,76.0,76.0,2556.0,0.427,16.7,0.602,0.192,0.054,0.091,0.264,0.398,0.477,0.656,0.489,0.382,0.377,0.35,0.544,0.871,0.038,31.0,0.227,0.36,2.0,0.0,
63.0,Shaquille O'Neal,30.0,LAL,C,67.0,66.0,2535.0,0.574,3.6,1.0,0.537,0.393,0.068,0.002,0.0,0.574,0.745,0.403,0.232,0.0,,0.655,,0.221,251.0,,,0.0,0.0,"MVP-5,DPOY-13,AS,NBA1,DEF2"
64.0,Theo Ratliff,29.0,ATL,C,81.0,81.0,2518.0,0.464,8.0,1.0,0.304,0.281,0.289,0.126,0.0,0.464,0.619,0.371,0.459,0.307,,0.641,,0.099,57.0,,,0.0,0.0,DPOY-9
65.0,James Posey,26.0,2TM,SF,83.0,71.0,2518.0,0.411,12.9,0.695,0.339,0.102,0.08,0.174,0.305,0.457,0.604,0.325,0.217,0.359,0.306,0.544,0.843,0.092,55.0,0.432,0.253,4.0,0.0,
65.0,James Posey,26.0,DEN,SF,25.0,24.0,872.0,0.373,13.5,0.728,0.25,0.142,0.105,0.231,0.272,0.411,0.593,0.261,0.265,0.373,0.273,0.485,0.708,0.034,9.0,0.398,0.286,1.0,0.0,
65.0,James Posey,26.0,HOU,SF,58.0,47.0,1646.0,0.439,12.2,0.671,0.407,0.072,0.061,0.131,0.329,0.495,0.609,0.419,0.154,0.339,0.326,0.585,0.913,0.136,46.0,0.454,0.234,3.0,0.0,
66.0,Troy Murphy,22.0,GSW,PF,79.0,79.0,2510.0,0.451,11.1,0.981,0.284,0.138,0.147,0.413,0.019,0.456,0.577,0.291,0.473,0.421,0.214,0.743,1.0,0.048,35.0,0.286,0.25,0.0,0.0,
67.0,Brent Barry,31.0,SEA,SG,75.0,68.0,2480.0,0.458,16.3,0.492,0.262,0.076,0.021,0.133,0.508,0.514,0.682,0.318,0.167,0.351,0.403,0.5,0.915,0.024,14.0,0.157,0.478,1.0,0.0,
68.0,Al Harrington,22.0,IND,SF,82.0,37.0,2467.0,0.434,10.5,0.949,0.31,0.126,0.287,0.225,0.051,0.442,0.55,0.274,0.409,0.431,0.283,0.532,1.0,0.038,31.0,0.348,0.438,2.0,0.0,6MOY-8
69.0,Elton Brand,23.0,LAC,PF,62.0,61.0,2454.0,0.502,6.2,0.999,0.415,0.296,0.224,0.065,0.001,0.502,0.657,0.41,0.388,0.328,0.0,0.599,,0.078,68.0,0.0,,0.0,0.0,
70.0,Peja StojakoviÄ,25.0,SAC,SF,72.0,72.0,2450.0,0.481,15.9,0.607,0.229,0.061,0.085,0.232,0.393,0.545,0.73,0.397,0.455,0.433,0.382,0.652,0.89,0.026,26.0,0.308,0.464,6.0,0.0,AS
71.0,Jamaal Magloire,24.0,NOH,C,82.0,82.0,2443.0,0.48,4.4,0.995,0.515,0.331,0.118,0.031,0.005,0.483,0.618,0.367,0.293,0.2,0.0,0.607,,0.181,101.0,0.333,0.0,2.0,0.0,
72.0,Zydrunas Ilgauskas,27.0,CLE,C,81.0,81.0,2432.0,0.441,8.6,0.996,0.285,0.277,0.289,0.143,0.004,0.443,0.575,0.395,0.383,0.398,0.0,0.6,,0.054,57.0,0.2,0.0,2.0,0.0,AS
73.0,Jason Williams,27.0,MEM,PG,76.0,76.0,2407.0,0.388,18.7,0.53,0.146,0.05,0.069,0.265,0.47,0.418,0.56,0.279,0.39,0.373,0.354,0.195,0.503,0.0,0.0,0.059,0.375,4.0,0.0,
74.0,Bonzi Wells,26.0,POR,SG,75.0,65.0,2396.0,0.441,11.3,0.869,0.348,0.099,0.141,0.28,0.131,0.464,0.626,0.327,0.371,0.357,0.292,0.554,0.921,0.047,45.0,0.492,0.328,5.0,0.0,
75.0,Vlade Divac,34.0,SAC,C,80.0,80.0,2384.0,0.466,8.1,0.962,0.38,0.282,0.092,0.208,0.038,0.475,0.683,0.335,0.283,0.368,0.24,0.625,1.0,0.047,29.0,0.36,0.222,3.0,0.0,
76.0,Shane Battier,24.0,MEM,SF,78.0,47.0,2383.0,0.483,14.5,0.62,0.251,0.077,0.12,0.172,0.38,0.535,0.622,0.545,0.397,0.5,0.398,0.577,0.988,0.025,13.0,0.565,0.443,1.0,0.0,
77.0,Yao Ming,22.0,HOU,C,82.0,72.0,2382.0,0.498,6.8,0.998,0.334,0.353,0.257,0.053,0.002,0.498,0.703,0.408,0.372,0.419,0.5,0.55,1.0,0.111,87.0,0.0,,1.0,0.0,"ROY-2,AS"
78.0,Donyell Marshall,29.0,CHI,PF,78.0,53.0,2378.0,0.459,7.5,0.905,0.472,0.218,0.095,0.121,0.095,0.467,0.582,0.355,0.287,0.36,0.379,0.698,0.97,0.078,65.0,0.402,0.371,0.0,0.0,
79.0,Aaron McKie,30.0,PHI,SF,80.0,40.0,2374.0,0.429,11.8,0.832,0.314,0.105,0.183,0.23,0.168,0.449,0.584,0.343,0.328,0.412,0.33,0.59,1.0,0.0,0.0,0.58,0.369,2.0,0.0,
80.0,Tim Thomas,25.0,MIL,SF,80.0,70.0,2358.0,0.443,13.3,0.715,0.252,0.14,0.169,0.155,0.285,0.474,0.603,0.377,0.459,0.368,0.366,0.597,0.979,0.054,42.0,0.264,0.386,2.0,0.0,
81.0,Calbert Cheaney,31.0,UTA,SG,81.0,74.0,2351.0,0.499,12.4,0.962,0.253,0.101,0.149,0.458,0.038,0.503,0.655,0.485,0.433,0.446,0.4,0.787,1.0,0.017,10.0,0.8,0.5,0.0,0.0,
82.0,Darrell Armstrong,34.0,ORL,PG,82.0,23.0,2350.0,0.409,16.5,0.639,0.202,0.039,0.107,0.291,0.361,0.45,0.538,0.24,0.391,0.439,0.336,0.432,0.769,0.006,4.0,0.302,0.314,5.0,0.0,
83.0,Eric Williams,30.0,BOS,SF,82.0,79.0,2350.0,0.442,9.5,0.809,0.355,0.257,0.127,0.07,0.191,0.467,0.627,0.351,0.288,0.4,0.336,0.581,0.946,0.017,9.0,0.655,0.333,2.0,0.0,
84.0,Jerome Williams,29.0,TOR,PF,71.0,63.0,2346.0,0.499,5.9,0.989,0.555,0.151,0.142,0.14,0.011,0.503,0.62,0.321,0.382,0.36,0.167,0.639,1.0,0.116,58.0,0.167,0.0,1.0,0.0,
85.0,Robert Horry,32.0,LAL,PF,80.0,26.0,2343.0,0.387,14.1,0.628,0.279,0.097,0.122,0.13,0.372,0.445,0.602,0.304,0.345,0.306,0.288,0.579,0.941,0.078,34.0,0.271,0.208,0.0,0.0,
86.0,Rasho NesteroviÄ,26.0,MIN,C,77.0,77.0,2337.0,0.525,7.2,0.997,0.364,0.318,0.144,0.172,0.003,0.526,0.635,0.537,0.336,0.435,0.0,0.783,,0.076,54.0,0.0,,0.0,0.0,
87.0,Keith Van Horn,27.0,PHI,PF,74.0,73.0,2337.0,0.482,10.1,0.815,0.336,0.233,0.129,0.117,0.185,0.508,0.631,0.459,0.407,0.36,0.369,0.673,0.985,0.064,55.0,0.301,0.434,0.0,0.0,
88.0,Chauncey Billups,26.0,DET,PG,74.0,74.0,2327.0,0.421,17.0,0.563,0.205,0.048,0.092,0.218,0.437,0.443,0.489,0.405,0.463,0.4,0.392,0.24,0.557,0.0,0.0,0.2,0.5,1.0,0.0,
89.0,Malik Allen,24.0,MIA,PF,80.0,73.0,2318.0,0.424,12.4,0.995,0.119,0.222,0.261,0.394,0.005,0.426,0.543,0.457,0.345,0.428,0.0,0.639,,0.027,16.0,0.25,0.0,0.0,0.0,
90.0,Metta World Peace,23.0,IND,SF,69.0,67.0,2317.0,0.428,11.4,0.751,0.369,0.145,0.1,0.136,0.249,0.458,0.609,0.228,0.282,0.426,0.336,0.471,0.761,0.033,26.0,0.227,0.354,0.0,0.0,"DPOY-2,DEF2"
91.0,Michael Redd,23.0,MIL,SG,82.0,14.0,2316.0,0.469,15.8,0.572,0.213,0.084,0.103,0.171,0.428,0.492,0.667,0.427,0.39,0.367,0.438,0.689,0.918,0.009,9.0,0.315,0.366,0.0,0.0,6MOY-2
92.0,Dale Davis,33.0,POR,C,78.0,78.0,2282.0,0.541,5.1,1.0,0.546,0.167,0.228,0.059,0.0,0.541,0.69,0.26,0.4,0.5,,0.654,,0.192,80.0,,,0.0,0.0,
93.0,John Stockton,40.0,UTA,PG,82.0,82.0,2275.0,0.483,12.4,0.875,0.306,0.069,0.153,0.347,0.125,0.5,0.587,0.386,0.49,0.45,0.363,0.5,0.621,0.0,0.0,0.088,0.429,1.0,0.0,
94.0,Brad Miller,26.0,IND,C,73.0,72.0,2270.0,0.493,8.8,0.976,0.411,0.142,0.184,0.238,0.024,0.498,0.653,0.263,0.431,0.421,0.313,0.731,1.0,0.058,38.0,0.125,0.5,0.0,0.0,AS
95.0,NenÃª,20.0,DEN,C,80.0,53.0,2258.0,0.519,3.9,0.995,0.617,0.236,0.057,0.086,0.005,0.521,0.649,0.342,0.343,0.208,0.0,0.629,,0.233,131.0,0.0,,1.0,0.0,ROY-6
